title,text,site,date,category,class,url
Hillary Clinton Announces She Will Seek Reelection As President Of The United States,"WASHINGTON, D.C. - Hillary Clinton has announced that after much debate she will seek reelection as president of the United States. Pundits on MSNBC, CNN, and ABC News have long pondered whether Clinton would seek reelection or allow someone else to step in, and now she's made a definitive declaration. ""After much deliberation, consultation, and prayer to Moloch, I have decided that I will seek a second term,"" she said to a crowd gathered at a local Wendy's restaurant. ""I feel I haven't accomplished everything I wanted to in my first term, and I really need a full eight years to implement my final solution to all of America's problems."" ""Orange man bad! Orange man bad!"" she chanted at one heckler, though the heckler turned out to be a Wendy's worker asking if she wanted the Jr. Bacon Cheeseburger 4 for $4 or the chicken sandwich one. Aides then gently ushered her back onto the bus to take her back to Bright Sunrise Home For Seniors.",The Babylon Bee,2019-10-08,Politics,Satire,https://babylonbee.com/news/hilary-clinton-announces-she-will-seek-re-election-as-president-of-the-united-states
CDC: People With Dirt On Clintons Have 843% Greater Risk Of Suicide,"ATLANTA, GA - According to a report from the Centers for Disease Control released on Thursday, people with inside, compromising knowledge of Bill and Hillary Clinton's financial and political dealings are 843% more likely to commit suicide. ""We've never seen a single risk factor cause a spike of this magnitude,"" a CDC spokesperson told reporters. ""Interestingly, in spite of their increased suicide risk, people with dirt on the Clintons rarely show any warning signs of suicide, and they never leave a suicide note."" Remarking about how abnormal it is, the spokesman again stressed the significance of the data. ""Therefore, we advise any American with detrimental information about Bill Clinton, Hillary Clinton, or the Clinton Foundation to forget about it as quickly as possible to avoid a greatly increased probability of taking your own life,"" he cautioned. ""And - I swear - that's all we know.""",The Babylon Bee,2017-11-09,Politics,Satire,https://babylonbee.com/news/cdc-people-dirt-clintons-843-greater-risk-suicide
Biden: 'I Am The Only Candidate Who Can Beat Ronald Reagan',"HOUSTON, TX - Fresh off his afternoon nap, presidential candidate Joe Biden gave a fiery, high-energy speech in Houston today, claiming to be the only candidate who could beat incumbent Ronald Reagan. ""I am the only candidate who can unite the party to defeat Reagan,"" he said to scattered applause. ""When Super Thursday hits here in a few weeks, we can rally the 150 million Democrats here in the great country of Texas to vote for me so we can get Reagan and his crony Dick Cheney off the Iron Throne there in the Imperial Senate. Go Hoosiers!"" Aides scrambled to turn off Biden's mic but he beat them away with his walker. ""The time has come for the reign of Tippecanoe and Tyler too to end!"" he shouted, though by this point he had wandered into a nearby field and no one could hear him.",The Babylon Bee,2020-03-02,Politics,Satire,https://babylonbee.com/news/biden-i-am-the-only-candidate-who-can-beat-ronald-reagan
Joel Osteen Launches Line Of Pastoral Wear: 'Sheep's Clothing',"HOUSTON, TX - Pastor Joel Osteen of Lakewood Church is a bestselling author, motivational speaker, and preacher - and now, he's also the head of a profitable pastoral fashion line: ""Sheep's Clothing by Joel Osteen."" The line of suits, pants, shirts, ties, and dress shoes is designed to distract from a pastor's empty theology and dangerous heresies by disguising him in attractive, fashionable clothing. ""They'll notice your suit, not your apostasy,"" the brand's tagline states. According to Osteen, Sheep's Clothing has already gotten several prominent pastors and teachers to endorse the line, including Benny Hinn, Creflo Dollar, Paula White, and Kenneth Copeland, among others. ""Whenever I want to blend in among the sheep, I always make sure my suit jacket's a JoelTM,"" Benny Hinn says on a new TV spot advertising the formal men's wear. ""You're gonna like the way you look while you fleece the masses out of their hard-earned cash - I guarantee it."" The suits went on sale at Lakewood Church's website this Sunday, starting around $20,000 each.",The Babylon Bee,2017-09-22,Celebs,Satire,https://babylonbee.com/news/joel-osteen-launches-line-pastoral-wear-sheeps-clothing
Walmart Discontinues Auto Part Sales To Prevent Car Accidents,"BENTONVILLE, AR - In a bold move intended to curb the thousands of deaths from vehicles each and every day, Walmart has decided to stop selling auto parts, sources confirmed Tuesday. According to shocking reports, people have purchased car parts at Walmart and then those cars have been involved in accidents, proving a direct correlation between selling auto parts and causing deaths. ""We can no longer be complicit in an industry that kills over 3,000 people a day,"" said a spokesperson for Walmart. ""Every time we sell a muffler, steering wheel cover, or flame decal, we are potentially causing the death of a person, and we cannot support that any longer."" ""It's clear that bad drivers and poor road conditions don't cause vehicular deaths---cars do."" Walmart executives said they are beating themselves with a stick to atone for the deaths they've already caused. ""Our consciences will only be clean when we've been mercilessly beaten once for each of the millions of deaths that have been caused by automobiles since Walmart began selling auto parts,"" said one executive before solemnly beginning to beat himself with a baseball bat.",The Babylon Bee,2019-09-03,U.S.,Satire,https://babylonbee.com/news/walmart-discontinues-sale-of-auto-parts-to-prevent-car-accidents
"Trump Claimed, Without Evidence, That 2+2 Makes 4. Not So Fast, Experts Say","WASHINGTON, D.C. -- During a morning press conference about the state of the war in Ukraine, President Donald Trump suddenly claimed that 2 and 2 added together equaled 4, despite having no evidence whatsoever to back it up. Experts sounded the alarm on the president's bold statement. ""You can't just go around claiming to have the answer to complex math equations without demonstrating how you came to that conclusion,"" said former CNN Chief Media Analyst Brian Stelter. ""It is very irresponsible for a commander-in-chief to throw numbers around willy-nilly like this."" Mathematicians said while there are indeed edge cases in which 2 + 2 = 4, making a blanket statement to that effect was irresponsible because it ignores the world of modular arithmetic and abstract algebra where ""2"" can be whatever you want. ""If you decide that 2 is actually 947, then 2 cannot possibly be added to itself to equal 4,"" said respected Harvard mathematician Ivan Schaefer. ""The president is way off base here if he thinks he can simply assert that 2 + 2 = 4 without evidence."" Leading philosopher and actor Terrance Howard, who famously lost his role as War Machine inIron Man 2due to incorrect math, argued that all conventional math is wrong and can mean whatever anyone wants it to mean, which makes Trump not merely incorrect but a dangerous liar. Howard, a self-perceived expert in the fields of arithmetic, philosophy, and biology has gone so far as to argue that Trump may not even exist. ""I've never met Trump,"" Howard said while appearing as a guest onThe Joe Rogan Experience. ""So how am I supposed to take him seriously when he says 2 + 2 = 4 if he won't even meet with me and prove that he's real?"" Trump had yet to respond to the pushback on what he perceived as the basic foundation of mathematics a person learns in preschool. At publishing time, Trump received more criticism after mentioning, without evidence, that Abraham Lincoln was the 16th president of the United States. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-21,Politics,Satire,https://babylonbee.com/news/trump-claimed-without-evidence-that-22-makes-4-not-so-fast-experts-say
Jussie Smollett Offered Job At CNN After Fabricating News Story Out Of Thin Air,"ATLANTA, GA - WhileEmpireactor Jussie Smollett has been having a tough week so far, there appears to be a silver lining: cable news channel CNN has offered Smollett a job as an investigative reporter and on-air anchor after witnessing his skills at fabricating a story entirely out of thin air. CNN producers were reportedly impressed throughout the ongoing saga of Smollett's apparent hoax attack on himself. They realized early on the facts didn't add up but were fascinated with how well the actor kept the narrative going. An HR rep quickly reached out to Smollett to see if he'd be interested in taking on a position at the news organization after news broke that the entire thing was probably fabricated. ""Smollett has exactly the kind of skills we look for at our fine organization,"" said CNN correspondent Brian Stelter. ""He picked a narrative, made up all the relevant facts and details, and stuck with his story in spite of glaring holes in the plot. It's hard to find people who understand our core values here at CNN, but Smollett seems to be just the guy for us."" The actor has accepted the offer and is now undergoing training to learn how to weave even more intricate narrativesex nihilo, according to insiders.",The Babylon Bee,2019-02-18,Politics,Satire,https://babylonbee.com/news/jussie-smollett-offered-job-at-cnn-after-fabricating-news-story-out-of-thin-air
Trump Proposes Two Golf-Course Solution For Gaza,"GAZA -- A potential breakthrough in the Middle East peace process emerged this week with President Donald Trump proposing a two-golf course solution in Gaza. The proposed courses, meticulously designed by renowned golf course architects, will encompass ""36 beautiful holes like you wouldn't believe"" that adhere to the highest PGA standards. Palestinians and Israelis will each have their own segregated course flanking a five-star resort built with wood sourced from the cedars of Lebanon. ""It's a desert out there, an absolute wasteland,"" Trump said. ""So I think people are going to love a little greenery. We're going to have date palms, olive trees, and maybe some tamarisk to give the place a little color. It's really going to be something."" According to a recent poll of Gaza residents, no one is particularly interested in golfing but Trump expressed confidence that that would change. ""When I've had a hard day -- and believe me, I have a lot of them -- I like to hit the links,"" he said. ""No one's going to want to fight anymore when they could be driving balls down the fairway. We're even going to have a gift shop that sells little bumper stickers that say, 'I'd rather be golfing.' It'll be in Arabic or whatever squiggly language they want."" Further sweetening the deal will be over a hundred water hazards. This will reportedly have the benefit of creating a challenge for golfers while also bringing new life to the region. The courses will also be the first in history to have zero sand traps. ""They have enough sand,"" Trump said. At publishing time, President Trump had been nominated for the Nobel Peace Prize for his creative problem-solving of the Middle East conflict. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-21,World,Satire,https://babylonbee.com/news/trump-proposes-two-golf-course-solution-for-gaza
Kim Jong Un Attends Ivy League University To Learn New Brainwashing Techniques,"NEW YORK, NY - According to sources, beloved North Korean tyrant and lover of doughnuts Kim Jong Un is now attending Columbia University, a prestigious Ivy League school, to learn new brainwashing techniques for his regime. ""I thought I knew all there was to know about communist indoctrination, but I was wrong,"" said the ruthless dictator to reporters after sitting through a 2-hour lecture on why fidget spinners are a remnant of Western patriarchal oppression. ""Your American college professors have this down to an art!"" Kim Jong Un then waddled over to the food court for all-you-can-eat frozen yogurt, whistling a merry tune as he went. According to experts, Ivy League schools in America boast the world's finest anti-Western propaganda and brainwashing techniques. The North Korean dictator expressed hope that his newfound knowledge would help him make his citizens more robotically obedient. ""We still have our troublemakers, but with these Ivy League techniques, I'll have them eating out of my hand in no time!"" he said. The murderous leader of North Korea plans to go back to his home country and start his own Ivy League school: Kim Jong UNiversity.",The Babylon Bee,2021-06-15,World,Satire,https://babylonbee.com/news/kim-jong-un-attends-ivy-league-university-to-learn-new-brainwashing-techniques
Man Identifying As 6-Year-Old Crushes Game-Winning Homer In Tee-Ball Championship,"AUBURN, CA - Local 36-year-old man Nate Ripley, who identifies as a six-year-old, ""absolutely crushed"" a game-winning homer at a local tee-ball game and won the championship for his team Monday evening, reports confirmed. Ripley reportedly walked up to the plate in the bottom of the 6th, pointed his bat toward the left-field wall looming 130 feet in the distance, and let her rip, sending the ball rocketing over the fence and into a parking lot as the fans cheered and his coach yelled out, ""Attaboy, Nate! Good job, bud!"" His team, the Lil' Padres, attempted to hoist him up on their shoulders in celebration of their great victory over the favored Tiny Tigers, but were unable to pick up the large 230-pound man. Ripley's feat comes at the end of a momentous tee-ball season, in which the self-identified six-year-old absolutely shattered every record set prior to that point. With a 1.000 batting average, 52 home runs, and an incredible showing at first base, second base, shortstop, third base, and pitcher, the man is being called an inspiration to other six-year-olds everywhere. ""I'm just proud to be here with my team. It's all for the love of the game,"" an emotional Ripley told reporters while enjoying an orange slice and juice box after the championship. ""I couldn't have done it without my team.""",The Babylon Bee,2017-06-06,Lifestyle,Satire,https://babylonbee.com/news/man-identifying-6-year-old-crushes-game-winning-homer-tee-ball-championship
Powerful: Protesters Spell Out 'Love' With Burning Homes And Businesses,"MINNEAPOLIS, MN - In a powerful display of their care for love and justice, protesters in Minneapolis burned the word ""LOVE"" into the city, arranging the inspiring message with homes and businesses set ablaze by their riots. Heartfelt and moving. ""We just really wanted to show how much we care about love and social justice by burning this community into a powerful reminder of what it's all about,"" said local protester Jake Hernandez, who had flown in from Portland for the event. ""Now, when police and fire helicopters fly over to try to restore order, they'll be inspired by our message of love and harmony."" Upon seeing the heart-wrenching message of unity, police dropped their batons, ripped off their badges, donned bandanas, picked up bricks, and joined the protesters in their rioting and looting. ""I don't know how I didn't see the light before,"" said former police officer, now Antifa chapter leader Bridget Morrison as she lobbed a Molotov cocktail into a minority-owned business. ""I'm woke to the cause of love and harmony."" What a powerful message! The protesters were also planning to burn the word ""SOCIAL JUSTICE"" into predominantly black parts of town but have sadly run out of buildings to burn.",The Babylon Bee,2020-06-01,U.S.,Satire,https://babylonbee.com/news/powerful-protesters-spell-out-love-with-burning-homes-and-businesses
Bernie Sanders Arrives In Hong Kong To Lecture Protesters On How Good They Have It Under Communism,"HONG KONG - As soon as Bernie Sanders heard about the democratic protesters in Hong Kong, he knew something had to be done. The U.S. senator quickly chartered a flight to Hong Kong in order to throw himself into the fray. Sanders bravely stood in the middle of the conflict between police and protesters, shouting at the ""ungrateful little dissenters"" that they don't know how good they have it under a Communist regime. ""Remember, you could have it a lot worse---you could be in America!"" Sanders bellowed as police officers for the totalitarian regime beat protesters in the background. ""Hey, you! You on the floor there! You're not looking very appreciative of living in one of the greatest Communist countries on earth!"" Sanders continued his long-winded rant about the need for the government to own the means of production, how great breadlines are, and how bad things are in capitalist America as protesters got dragged away by police to be disappeared. ""Just think---in America, we have to pick between 14 different types of deodorant!"" he said, his fingers flopping around like limp sausages. According to sources, Beto O'Rourke is planning on joining Sanders to inform Chinese citizens how lucky they are that they don't live in a racist country like America.",The Babylon Bee,2019-08-19,Politics,Satire,https://babylonbee.com/news/bernie-sanders-arrives-in-hong-kong-to-lecture-protesters-on-how-good-they-have-it-under-communism
Ilhan Omar Withdraws Support From Bill To Save The Earth After Learning That’s Where Israel Is,"WASHINGTON, D.C. - Representative Alexandria Ocasio-Cortez's Green New Deal hit a snag when it lost the support of another freshman representative, Ilhan Omar. Omar had been an enthusiastic supporter of the Green New Deal and wanted to save the earth, but then she noticed something very disturbing when looking at a map of the earth: Earth is the planet on which Israel resides. ""You've been hypnotized by the Jews!"" Omar accused a surprised Ocasio-Cortez. Omar then ripped up a copy of the Green New Deal. ""This is just a plot to help Israel keep existing! Did AIPAC pay you off?"" Ocasio-Cortez was very apologetic, saying she hadn't considered how her plan would affect Israel. She then vowed to change her plan so it might save the whole planet except where Israel resides. ""This is, like, a learning process,"" Ocasio-Cortez later told reporters. ""When I made the Green New Deal, I thought weather like storms and earthquakes were all caused by climate change, but now I've learned from Representative Omar that lots of that is actually from Jewish-controlled weather machines. So for the next version of the Green New Deal we will have to keep that in mind.""",The Babylon Bee,2019-03-07,Politics,Satire,https://babylonbee.com/news/ilhan-omar-withdraws-support-from-bill-to-save-the-earth-after-learning-thats-where-israel-is
"Nation's Wealthy, Privileged Gather To Lecture Nation On Evils Of Wealth, Privilege","HOLLYWOOD, CA -- According to sources at the 95th annual Academy Awards ceremony this evening, the nation's wealthy, privileged elite gathered to lecture the nation on the horrendous evils of wealth and privilege. The wealthiest 0.00001% of the nation arrived at the exclusive, walled-off, high-security event in limos and luxury cars driven by servants in order to spend a few hours telling the nation's poor and middle-class citizens how they need to throw off the yoke of oppression put on them by the wealthy elite. ""It's the white, privileged, wealth hoarders that are ruining America,"" said one white, privileged man whose net worth is estimated at $160 million. ""All you people in the cheap seats at home: you need to do better."" ""America is just a terrible nation with no opportunity,"" said one woman who made $100 million wearing costumes and reading words someone else wrote off a page. ""We must stop the 1% from hoarding all the wealth."" Upon being informed she was well within the 1%, she clarified that it was actually the 0.000001% who are the problem. Unfortunately, it looks like the event will proceed as planned next year as well.",The Babylon Bee,2019-02-24,Entertainment,Satire,https://babylonbee.com/news/nations-wealthy-privileged-lecture-nation-on-evils-of-wealth-privilege
Starbucks Unveils New Satanic Holiday Cups,"SEATTLE, WA - Starbucks Corporation has unveiled its annual holiday design for the 2017 Christmas season, and it features a prominent inverted Satanic pentacle. ""It is our company's mission to destroy Christianity,"" Starbucks CEO Howard Schultz said in a press conference as he showed off the new design. ""We would like to see the dark lord Satan's designs for this nation carried out, beginning with a holiday cup proclaiming our allegiance to the Prince of Darkness."" ""All hail Lucifer! All hail Lucifer!"" Schultz declared, chanting in unison with Starbucks employees gathered at the press event. Christian groups expressed concern over the new design, but many believers were reportedly relieved that Starbucks was not promoting something like unity or tolerance with this year's cup design. Schultz ended the press conference by announcing that variant designs would be introduced throughout the holiday season depicting the number of the beast as well as quotes from prominent atheists and other anti-Christian personalities.",The Babylon Bee,2016-11-03,U.S.,Satire,https://babylonbee.com/news/starbucks-unveils-new-satanic-holiday-cups
Paw Patrol Replaces Chase The Cop With Karl The Antifa Rioter,"TORONTO - Beloved kids' showPaw Patrolhas come under fire for daring to have a police officer who is not scum, Chase the German Shepherd. Amid the controversy, production company Spin Master has agreed to remove Chase and replace him with a new pup: Karl the Antifa Rioter. ""If you see a store window that needs bashing in, just yelp for help!"" says Commissar Ryder in every episode. ""Karl is on the case! No innocent business too big, no commie too small!"" Karl will patrol the town and help citizens by bashing in windows, lighting things on fire, and punching Nazis. If he can't find a Nazi, he'll just punch the nearest person. Progressives praised the long-awaited change from a problematic police dog to a much more moral, upstanding communist canine. ""Finally, I can let my kids watch this show,"" said Portland man Jayden Dollatino. ""I mean, if I had kids. I won't because I love the planet."" ""We hear the complaints loud and clear,"" said a representative for Spin Master and Nickelodeon. ""It was never our intention to show toddlers that police officers might be good sometimes. We are so, so sorry."" ""Karl is a great role model for your kids: he hates fascism and shows it by destroying things."" Unfortunately for Spin Master and Nickelodeon, progressives aren't big on forgiveness so they burnt down all their studios anyway.",The Babylon Bee,2020-06-11,Entertainment,Satire,https://babylonbee.com/news/paw-patrol-replaces-chase-the-cop-with-karl-the-antifa-rioter
"As Part Of Settlement With Nick Sandmann, CNN Hosts Must Wear MAGA Hats During All Broadcasts","ATLANTA, GA - According to a report, as part of the settlement with Nick Sandmann, CNN hosts will be required to wear MAGA hats throughout every broadcast. ""Let the punishment fit the crime,"" counsel for Sandmann said as Don Lemon, Chris Cuomo, Anderson Cooper, and Wolf Blitzer all solemnly donned Make America Great Again caps. Hosts were seen with downcast expressions as they commented on the day's events, MAGA hats in place. Sandmann says the hosts will be forced to wear the hats until they've learned their lesson, which could take a while. ""Just be careful you don't make an expression some could construe as 'smug.' Wouldn't want you to get punched or your lives to get ruined, or anything like that."" CNN hosts must also finish every broadcast by saying, ""Good night, and I am a big, fat dummy, while Trump is the best president we've ever had."" Brian Stelter requested an exemption and was allowed to wear a clown nose instead, as usual.",The Babylon Bee,2020-01-08,Politics,Satire,https://babylonbee.com/news/as-part-of-settlement-with-nick-sandmann-cnn-hosts-must-wear-maga-hats-while-on-the-air
"Nation's Nerds Wake Up In Utopia Where Everyone Stays Inside, Sports Are Canceled, Social Interaction Forbidden","U.S. - The nation's nerds woke up in a utopia this morning, one where everyone stays inside, sporting events are being canceled, and all social interaction is forbidden. All types of nerds, from social introverts to hardcore PC gamers, welcomed the dawn of this new era, privately from their own homes. ""I have been waiting my whole life for this moment,"" said Ned Pendleton, 32 -- via text message, of course -- as he fired upLeague of Legendson his beefy gaming PC. ""They told me to take up a sport and that the kids playing basketball and stuff were gonna be way more successful than us nerds who played Counter-Strike at LAN parties every weekend."" ""They all laughed at me. Well, who's laughing now?"" To prepare for the onslaught of the deadly disease, nerds are changing absolutely nothing and are expected to rise up to rule the post-Coronavirus society, as they are the ones best adjusted to being sheltered in a basement, garage, or room for many days at a time marathoningHalo,Half-Life,The Legend of Zelda,Red Dead Redemption,orHorizon Zero Dawn. They're also ready for any post-apocalyptic wasteland, as they've played many, many hours ofFalloutand are adept at killing bloatflies and collecting bottlecaps. Of course, many nerds are running out of hygienic products, but they say that's ""not an issue.""",The Babylon Bee,2020-03-12,Health,Satire,https://babylonbee.com/news/nations-nerds-wake-up-in-utopia-where-everyone-stays-inside-sports-canceled-social-interaction-forbidden
Facebook Memories Remind Man Of His Embarrassing Libertarian Phase,"PLANO, TX -- It was a rough day for Jaxon Creed when he decided to login to Facebook and was instantly reminded by the Memories feature of his totally embarrassing phase of being a stupid libertarian. ""It's been a while since I've logged in to Facebook, I wonder what my friends are up to,"" mused Jaxon as he signed on. ""Huh. 13 years ago? What could this be?"" Instead of a chronological listing of his friend's recent posts, Facebook's algorithm decided that what Jaxon really wanted to see was all the edgy commentary and awkward philosophical screeds he shared in his past days of being an uncompromising libertarian firebrand. ""Oh man, all these images of me holding up protest signs for legalizing sex work and pot are still on here? Ugh. So Cringe."" According to sources, Jaxon was flooded by an entire wall of his political rants where he called for the legalization of machine guns and heroin for children, dismantling the U.S. Military, and the abolishment of all police and civil authorities not fitting into the pure logic of an anarcho-capitalist society. ""Welp, I guess I'll just die now,"" Jaxon said as he shrank back from his screen. ""But it was cute and clever how the Ron Paul rEVOLution sign spelled LOVE backwards I guess."" At publishing time, Jaxon was trying to tell himself that, just like 13 years ago, no one was reading his political posts anyway. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-20,Internet,Satire,https://babylonbee.com/news/facebook-memories-remind-man-of-his-embarrassing-libertarian-phase
Chick-Fil-A Temporarily Changes Slogan To 'Eat Fewer Bats',"ATLANTA, GA - In an effort to help curb the spread of Coronavirus, Chick-fil-a has announced that it will temporarily be changing its advertising slogan from ""Eat Mor Chikin"" to ""Eat Fewer Bats."" The chicken sandwich chain will run public health ads and billboards with its iconic cow mascots reminding people to ""eat fewer bats"" and ""have a delicious chicken sandwich instead."" Chick-fil-A restaurants will also host ""People Who Don't Eat Bats Appreciation Day,"" where people who come in and don't eat a bat get a free chicken sandwich. ""We're just doing our little part to stop this kind of thing from ever happening again,"" said CEO Dan Cathy. ""You know what's much better than bats? A delicious chicken sandwich and waffle fries, especially with some Chick-fil-A sauce or Polynesian sauce if you really want to get crazy."" Cathy also reminded Chick-fil-A customers that all of the restaurant's food products are 100% bat-free. ""But seriously people, stop eating bats."" The New York Timesquickly published an article calling the ad campaign racist.",The Babylon Bee,2020-03-27,Health,Satire,https://babylonbee.com/news/chick-fil-a-temporarily-changes-slogan-to-eat-fewer-bats
Finally: State Department Officially Classifies Los Angeles Dodgers As Terrorist Organization,"WASHINGTON, D.C. -- In a long-awaited move that signaled a turning point in the war against evil and lawlessness, the U.S. State Department announced that it had officially classified the Los Angeles Dodgers as a terrorist organization. The decision -- which came after discussion among various government agencies, the White House, and Major League Baseball teams -- finally answered the outcry raised by sports fans and decent human beings for many years, confirming that the Dodgers posed a serious threat to the American way of life. ""They're an evil of such immense scale that we couldn't deny it any longer,"" said Secretary of State Marco Rubio while announcing the move. ""Despite numerous warnings over the years, the Los Angeles Dodgers have failed to turn away from their nefarious acts, leaving the United States with no choice but to classify them as a terrorist organization. Being ruthless and uncivilized has consequences."" Sources within the State Department cited recent developments including the Dodgers' World Series victory and the free agent acquisitions during the ensuing offseason as evidence that the organization's threat to peace and happiness in the U.S. had reached a far more dangerous level. ""Organizations like this will be dealt with accordingly,"" Rubio said. ""It is our duty to protect the game of baseball -- and, indeed, America itself -- from the Los Angeles Dodgers."" Officials said measures used to combat the Dodgers included, but were not limited to, barring the team from traveling outside of California or making any trades. At publishing time, sources said a Special Forces counter-terrorism team had reportedly been dispatched to rescue hostage outfielder Shohei Ohtani. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-20,Sports,Satire,https://babylonbee.com/news/finally-state-department-officially-classifies-los-angeles-dodgers-as-terrorist-organization
Putin Says He Doesn't Want Ukraine Anymore Now That It Has All These Holes In It,"MOSCOW -- Russian President Vladimir Putin told the international press this week he no longer wanted to occupy Ukraine now that it ""has all these holes in it."" Putin spoke through a translator and told the press he no longer wanted a country so riddled with explosions and bullet holes and told Ukraine to get their stuff together and maybe start making some repairs. ""I no longer want to occupy this country with all its giant holes in the terrain. What a mess!"" Putin said. ""Who did this, anyway? You guys should really take better care of your country or someone is going to come here and try to take it on the cheap. Dos vidaniya, losers."" Putin said he's been interested in occupying Ukraine ever since he tried to occupy Ukraine three years ago. But now he says he's not so sure it's in the shape he'd like it to be in to annex it and make it part of Russia. ""I wish you guys would take better care of your stuff,"" Putin told the Ukrainian people. ""Look at beautiful Russia! No holes here!"" At publishing time, Putin said he also isn't interested in occupying the U.S. and that the only reason he hasn't invaded is because he just doesn't have the energy for it right now. An elite force from DOGE uncovers the most absurd waste of taxpayer dollars.",The Babylon Bee,2025-02-20,World,Satire,https://babylonbee.com/news/putin-says-he-doesnt-want-ukraine-anymore-now-that-it-has-all-these-holes-in-it
Trump: 'I Have Done More For Christianity Than Jesus',"WASHINGTON, D.C. - In response to theChristianity Todayeditorial calling for his removal, Trump called the magazine a ""left-wing rag"" and said, ""I have done more for Christianity than Jesus."" ""I mean, the name of the magazine isChristianity Today, and who is doing more for Christians today? Not Jesus. He disappeared; no one knows what happened to him. But I'm out there every day protecting churches from crazy liberals."" While Trump admitted that Jesus did do some things for Christianity in the past, Trump said he was doing more now and it was more substantial. ""I'm appointing judges to help protect religious rights,"" Trump stated. ""How many judges has Jesus appointed? He says something about judging people in the future, but I ain't seen it."" Furthermore, Trump asserted that he ""saved Christmas."" ""Look what I've done,"" he said. ""You can say 'Merry Christmas' now. In fact, if you say 'Happy Holidays' and don't immediately make it clear you're referring to Christmas, you go to prison. What has Jesus ever done for Christmas? Be born? He wants credit for that? Come on.""",The Babylon Bee,2019-12-23,Politics,Satire,https://babylonbee.com/news/trump-i-have-done-more-for-christianity-than-jesus
Celebrities Show Solidarity With Protesters By Burning Their Own Homes To The Ground,"BELL CANYON, CA - According to sources, Hollywood celebrities have courageously united under an inspiring new movement to show respect for black lives. Entitled the #BurnYourHouseDown movement, celebrities such as Alyssa Milano, Jimmy Kimmel, and John Legend have volunteered to relinquish their power and privilege by burning their houses and everything they have to the ground. The organizer of this movement released the following statement on Twitter: ""Your homes, your riches, and your toys are built on a foundation of white supremacy. They are forever tainted by racism. Your walls and security systems have shut out the voices of the oppressed. Join us. Stand with us. #BurnYourHouseDown!"" As the provocative hashtag began trending on Twitter, rich celebrities lept into action. Alyssa Milano employed her house servants to light torches and throw them through her broken windows. Jimmy Kimmel hired Instagram models to jump on trampolines while throwing Molotov cocktails into his front door. Black Lives Matter protestors gathered to watch the flames as they engulfed the multimillion-dollar homes. With tears in their eyes, they joined hands with celebrities and sang John Lennon's 'Imagine' as the massive monuments to white supremacy toppled to the ground. Local news stations reported that twelve local housekeeping and landscaping businesses have been put out of work due to the #BurnYourHouseDown movement, but it's a small price to pay for the ""change we need."" The twelve small business owners then moved to Texas and built mansions of their own.",The Babylon Bee,2020-06-05,Celebs,Satire,https://babylonbee.com/news/celebrities-show-solidarity-with-protesters-by-burning-their-own-homes-to-the-ground
Hillary Clinton Accidentally Posts Condolences For Tulsi Gabbard's Suicide One Day Early,"U.S. - Oops! A social media scheduling error apparently caused Hillary Clinton to post her condolences for Tulsi Gabbard's suicide one day early. This morning, Clinton posted that she felt ""great sadness"" at hearing that Gabbard had killed herself. In subsequent tweets, she detailed how ""tragic"" it was that Gabbard had broken her own kneecaps, stuck her feet in concrete, then tossed herself off the docks near a seedy warehouse. ""It's just terrible what happened, and though we disagreed, I hope we can all take a few minutes to send thoughts and prayers to the family,"" Clinton concluded. The post was deleted several hours later after the Clinton team realized it was scheduled for October 23, not October 24 as originally intended. At publishing time, Clinton had accidentally posted early condolences for the unfortunate suicide of the social media manager who had OK'd the post and subsequently posted more condolences for the new social media manager, etc.",The Babylon Bee,2019-10-23,Politics,Satire,https://babylonbee.com/news/hillary-clinton-accidentally-posts-condolences-for-tulsi-gabbards-suicide-one-day-early
"Congress Members To Wear Barcodes So Lobbyists Can Scan Prices, Self-Checkout","WASHINGTON, D.C. - In a move to make purchasing congresspeople easier and faster for lobbyists, Congress voted to approve a new measure that calls for congresspeople to wear barcodes on their foreheads so lobbyists, activists, and corporations can simply scan them and self-checkout. Self-checkout machines will be installed at all exits of the Capitol Building, so once they've added congresspeople to their cart, lobbyists can pay right on the way out. ""Purchasing congresspeople used to be a time-consuming, expensive process,"" said a Planned Parenthood representative. ""Now, we can simply walk through Congress, scan all the congresspeople that are for sale, and checkout without having to interact with any humans."" ""Wehatehumans---like, a lot,"" the PP rep added. One major military-industrial complex lobby group, Americans For Bigger Bombs, said they are also in support of the new move. ""When you need to make a quick pit stop at our nation's legislative body to purchase a few congresspeople to start a new war, you need to do it fast,"" said one AFBB lawyer. ""An attack on Iran can't wait while you wheel and deal, wine and dine, and negotiate endlessly. Now, I can just scan and go.""",The Babylon Bee,2019-06-21,Politics,Satire,https://babylonbee.com/news/congress-members-to-wear-upc-codes-so-lobbyists-can-scan-prices-self-checkout
