title,text,site,date,category,class,url
Queen Meghan and King Harry of America Knight Their Gardener,"American royal author appointed by Queen Meghan and King Harry, Ringo Scoobie, has outlined in a new book that the American royal couple have knighted their first Sir on American soil. According to Scoobie, the author of the book, King Harry knighted their most precious gardener for his services to Bougainvillea. ""The ceremony began in the morning when José turned up for work. He was informed by the California-shire palace's footman that he was to be knighted that day. I cannot repeat the words he said, but it included Spanish words like 'puta' and 'madre'. ""Once José was escorted to the throne room, King Harry and Queen Meghan rose from their respective faux gold thrones, made in Mexico. José approached the American royals, and was ordered to bow before them. King Harry then took out a fake sword ($14.99 from Walmart) and knighted the gardener by patting each shoulder with the plastic blade of the cheap sword. ""The King then said a few words to José, about his service to the garden, especially the care of the Bougainvillea, and announced to the assorted courtiers 'Arise, Sir José Guadalupe Fernando Monteiro Hernández Ricardo Mojon Domingo Fuentes Chingada Jesús Paolo Guerrero, I knight thee in the name of the Archehole Foundation and Netflix.' The gardener was then informed that he will be given a $6.35 increase in his hourly salary and led away. ""The King and Queen of California-shire, and the United States of America then retired back to their thrones, where they proceeded to discuss the day's business of planning their next photo opportunity and heavily planned PR exercise."" It is not known how many more honours or knighting ceremonies the King and Queen plan in the future. In other news, Queen Meghan has also acquired 14 Corgi breed dogs for the California-shire palace with 16 bathrooms. The corgis were shipped directly from Wales from a renowned breeder. Queen Meghan has staunchly denied the American royals are competing with anyone else, ahem, mention no names.",Daily Squib,2020-12-09,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/39995-queen-meghan-and-king-harry-of-america-knight-their-gardener.html
"Hunter Biden: ""I Can't Wait to Move Into White House to Smoke Crack Rocks""","""Pops said I get my own wing, so I can sneak my crack dealer in and underage girls to give me foot jobs daily. Can't live without that shit. We're also gonna set up a direct link with the Chinese Communist Party so they can download what they want and dictate to Pop what they need done,"" an excited Hunter Biden said rubbing his hands with glee. WATCH HUNTER BIDEN VIDEO HERE According to Democrat officials who say the election is in the bag, Marxist political operative Zheng Zhifa and Democrat-Chinese Influence peddler John Wei, who are closely tied to the CCP will have their own office directly in line with Biden's Oval Office so they can bark orders at him without even picking up a phone. ""Pops told me that the Secret Service assholes, and any moron who cares for national security will be told to stand down. If anyone even raises a fucking eyebrow to our corrupt deals, as we rake in more millions, they will be retired to goddamn Alaska. As for my crack dealer, Jigaboom 'Boom' Williams, he will be given free access to my quarters, as he is the best crack rock dealer this side of Chicago,"" Hunter Biden added. Thanks to the silence of the corrupt dealings and crimes of the Biden Crime Family by the mainstream Democrat Party Propaganda media, the Bidens are well protected and can do as they please without any fear of prosecution. They are effectively above the law, and their evil crimes are completely dusted under the carpet. ""When it comes to Democrats, the media keeps quiet of our crimes, and we can do anything without fear of ever being prosecuted. Republicans, libertarians, and anyone else — they get prosecuted immediately for the smallest misdemeanour, their names and reputation put through the mud, and turfed out of town by the mob. Those are the rules folks so go suck on that losers!"" a prominent Democrat politician and avowed paedophile rapist revealed to MSNBC on Sunday, laughing like a hyena. Some things will change though — this time the Big Guy will be getting 50%.",Daily Squib,2020-11-02,World,Satire,https://www.dailysquib.co.uk/world/39382-hunter-biden-i-cant-wait-to-move-into-white-house-to-smoke-crack-rocks.html
Obama and Hunter Biden: Sold Out America to the Highest Bidder - CHINA,"Under the Obama administration China increased its economic stance tenfold off the back of America. Manufacturing practically disappeared under the Obama/Biden ticket and millions of decent hard-working Americans lost their jobs to China. WATCH HUNTER BIDEN VIDEO HERE China had the upper hand at all times thanks to near slave labour costs attributed to the communist regime. Obama and Biden not only turned a blind eye to the millions who lost their jobs in manufacturing and retail, but they did not bat an eyelid to the massive theft of intellectual property from American businesses and the military. Under Obama, the U.S. lost millions of pieces of intellectual property to China, who then manufactured American designs cheaply with no copyright existing in China. The Chinese military was able under the Obama reign to increase its technical ability and upgrade its military capabilities with stolen blueprints from U.S. arms contractors. Much of the money made off the back of selling Americans cheap plastic trinkets was pumped into the Chinese army upgrades. Not only was half of Ukraine lost under the Obama presidency, but China was allowed to practically buy off large swathes of America. Hollywood is a prime example of China increasing its influence in the West, it pumped vast amounts of money into the film industry, effectively dictating what American films disseminated as messages. The turn in events took place in 2016 when a serious spanner was thrown into the works — Donald J. Trump. Trump has attempted in his measly four years to turn around the gross injustices created by the Obama administration, and even though he has come up against serious brick walls, he has succeeded in some capacity to bring back some business to the USA, and to even the playing field somewhat in trade deals. There is still a lot of work to be done, and this is why it is crucial for the USA, as a mantle of the West, to claw back lost revenue from China, to bring back manufacturing jobs to America, and to halt the theft of American intellectual property by the Chinese. China is a brutalist, evil communist regime that imprisons millions of its Uighur population in re-education camps, and brutalizes the population of Tibet. China daily carries out a program of forced organ harvesting on condemned citizens, and Chinese hospitals are complicit in the trade of human organs to the highest bidders. Obama and the Democrats never said one word to China about these brutal injustices. China has repeatedly ignored International treaties with Hong Kong, and has imposed its brutalist communist regime on the former British protectorate. China only recorded 4,634 deaths from Coronavirus, which is a blatant lie and cover-up as much as it covered up the beginning of the coronavirus pandemic allowing the virus to spread globally unfettered for months before eventually being coerced to admit that there was a deadly airborne virus emanating from Wuhan, China. Under the auspices of Obama and his administration, censorship on the internet increased by 90%, involving U.S. internet giants utilising Chinese communist censorship techniques to silence anyone critical of the Democrat agenda. The incriminating evidence from Hunter Biden's recovered laptop reveal that the Bidens are Chinese assets of its Kompromat program. The Biden family, and Joe Biden, are essentially the property of China and a liability to the USA's national security.",Daily Squib,2020-10-27,World,Satire,https://www.dailysquib.co.uk/world/39255-obama-and-hunter-biden-sold-out-america-to-the-highest-bidder-china.html
The Biden Incest Plot Thickens,"There's only so much we can reveal here, but we have seen a small tip of the iceberg that truly incriminates the Biden crime family. Due to mass biased censorship, the DS can only briefly describe what is out there now all over the internet. Any information is freely available on the internet if you bypass Google and do your own research using targeted sources. Not only is Joe Biden allegedly solidly implicated in taking illegal backhanders from dodgy Chinese and Ukrainian businesses, now his own daughter, Ashley Biden, has suggested in her diary that she was molested by her own father during inappropriate showers the couple took when she was a child. This obviously ties in with Joe Biden's creepy photographs sniffing women and children, and other inappropriate behaviour even during C-SPAN photo shoots. SOURCE: NationalFile.com Joe Biden's son, Hunter, who allegedly admitted to his father in a text message that he had sexual relations with his 14-year-old niece, Natalie Biden, is now undercover and nowhere to be seen. Maybe venture to 4Chan, as Chinese dissidents against the CCP regime are flooding the place with even more photos from the Hunter hard drive. In one video Hunter Biden is filmed receiving foot gratification from a female whilst smoking a crack pipe. That's all we can reveal here, purely because of the censorship and cover up by the socialist controlled media. There may or may not be some information from here if you follow through. Free and Fair Press? There is no way any of the mainstream news outlets can call themselves news services, or journalists because they are completely ignoring the biggest scandal in political history at the moment. You are not a journalist if you ignore this Biden story, you are a paid biased slave to political masters, and are ignoring the basic tenets as well as responsibility of journalism. Your cowardice and inaction, will never be forgotten — you are a disgrace to the mantle of journalism and a free, fair press. Do not ever call yourselves journalists ever again. You are a sham, a shameful cowardly disgrace to journalism.",Daily Squib,2020-10-25,World,Satire,https://www.dailysquib.co.uk/world/39205-the-biden-incest-plot-thickens.html
Keeping Up With the Sussexes - Netflix Series Coming in December,"As the horrible Keeping Up With the Kardashians series is finally canned, a new horror awakens from the bowels of Netflix – Keeping Up With the Sussexes. Just as the sun seemed to be shining again and the vile Kardashian slime was seeming to have subsided, there is a newer even worse offering coming to our screens, this time involving freeloaders Harry, Meghan and poor old Archie. ""No doubt the Netflix executives have ordered the Sussexes to bring out the sprog for maximum effect, and are already training the kid to do circus tricks,"" one ex-Netflix subscriber said disparagingly. Selling the Sussex royal title for profit has been easy for Harry and Meghan who want nothing to do with the royal family apart from the title to profit from. ""It has cheapened the Sussex royal title to a brand much like the shister Kardashians. Sussex is now viewed next to any other cheap brand on the telly and no doubt the merchandising will be profitable as well. Meanwhile, back in Blighty, the Windsors can only look on in horror as the royal name is dragged through the dustbin of inequity,"" a royal commentator revealed. Selling banal venal entertainment to Americans is easy because many of them have no standards, however in Europe, things may be different, especially in Britain where some people at least can recognise utter self-serving 'woke' bullshit when they see it. One can only hope the Sussexes have their title removed forthwith, however this seems unlikely as the Queen seems to have gone all soft in her old age. If it was up to the Duke of Edinburgh, Harry and Meghan would have been given the boot with no title, no pay offs and no goodbyes.",Daily Squib,2020-09-10,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38604-keeping-up-with-the-sussexes-netflix-series-coming-in-december.html
Trump to Open Presidential Library of Authors Books Written About How Bad He is,"You have the Clinton presidential library, with hidden compartments to stash naked young women, you have the Obama library where books about climate change and anal rimming techniques are the choice, and you have the George W. Bush library, which only has one book, My Pet Goat. The Donald Trump presidential library is set to stump all of the prior presidents, and their ego stroking book depositories. Trump is going to open up a whole library of books dedicated solely to authors who have spilled the dirt on the president, backstabbers, former employees with grudges, former White House staff who were fired, and all the rest of the Trump haters who wrote vast volumes of text detailing how bad a person he is. ""I want to put all the tremendous hate into one place, so I can walk in there and revel in all of it. We're not just talking a dozen books here, in my four years of presidency I think maybe 85,000 books have been written about me and by authors that are so deranged all they can do is hate me. I revel in this, because I affected those people so much, they went and wrote a book about me, good for them. You know, I should get royalties from them all, maybe I might get my new lawyer to look into that. We're going to see rows and rows of these books in my new shining library, it's gonna be bigger than Obama's that's for sure,"" President Donald J. Trump quipped from the White House on Wednesday. There's even talk about bringing out an encyclopaedia of Donald Trump Haters, who all seem to have come out of the woodwork only weeks before the election. Hell, even Matt Drudge, who usually has his nose firmly lodged far up a Republican president's anal passage, is in on the act with daily negative Trump stories aggregated. ""No other president has received such a wall of hate, obstacles, impeachments, false accusations as Trump, and I think it's because they are really scared he will win a second term. The negative news projects are released with such quantity daily, they now overlap each other publicity wise. We are talking well researched hit pieces, some with actual evidence as opposed to the old 'anonymous source' route. I don't know anyone on this planet that can survive that kind of shit, but the Teflon Don. Sure some stuff sticks a little while longer, like the vet smear project, but all I see is Trump wading through this manure, he's doing it relatively calmly too, with ease. You gotta hand it to him, and if he wins the Nobel Peace Prize, he will deserve it way more than Obama, who just got his for being black,"" a prominent Capitol Hill commentator revealed about the whole fiasco.",Daily Squib,2020-09-10,World,Satire,https://www.dailysquib.co.uk/world/38599-trump-to-open-presidential-library-of-authors-books-written-about-how-bad-he-is.html
Meghan is Imitating Diana After Years of Study,"Meghan Markle is acting in the biggest and most lucrative acting role ever — that of imitating Princess Diana. Psychologist Miriam Levy, has analysed Markle's actions and dressing tactics to evaluate how the actress has taken on the role of the former Princess Diana. ""Markle is a self-confessed Diana-phile and has even taken on the benevolent role of the former princess by imitating her mannerisms and dressing style to a tee. She knows this is key to keeping the inner child persona of Prince Harry happy, and safe. Psychopaths and narcissists know that they must adhere to a certain image for their mark, and as Markle has no true feelings for Harry, she is using his desire to get his mother back, by imitating his mother. ""Narcissists and schizoid personalities like Meghan Markle do not feel like normal humans, they can only imitate, and this is why Markle meticulously studied Princess Diana as a teenager onwards. She has read every book, analysed every piece of footage to act like and become her vision of Princess Diana. At the end of this, Markle's Diana-persona is flawed because it does not come from true feelings or emotions, unlike Diana who was a real person with real emotions. ""This is why Meghan Markle, who does not have real human emotions can easily erase people from her life once they have fulfilled their role. When meeting a person for the first time, Markle immediately sees the person's weaknesses and evaluates what use that person can be for them in social climbing circles. If they have no value for her, she immediately moves on to someone who does. She will use her mark up completely until they have nothing left to give, then move on to her next mark. ""With the unfortunate Harry, who is truly a broken person, Markle fills in the gaps of his broken personality, imitating his mother, and it is this fear of losing his 'mother' for a second time that is keeping him imprisoned under this controlling woman's claws. One thing controlling narcissistic personalities do to their marks is remove them from their own families and environments, because this way they have more control over their prey. This is what Markle has done to Harry, and she is even using her Diana-personality to make the Royal Family the enemy, as was the case later on with Diana before she died tragically in a tunnel in Paris. Cults also utilise the same technique on their followers, to remove them from their families, and long term friends as a better way to control these poor people. ""My evaluation is dire for Harry, because he is completely under the spell of this charlatan woman who has conspired meticulously to use him, and his royal title, and his money to increase her own narcissistic self to higher levels. Markle has also recently tied the prince into a vast property in America, which he has been forced to payroll with his trust fund money, adding to the shackles of this false marriage, where he is not only trapped emotionally, but monetarily, standing to lose everything to Markle once she pulls the trigger. The reason Markle chose California specifically is because the divorce laws are heavily in favour of women, and many men in marriages lose over 90% of their wealth in divorce settlements. There may come a time when Harry realises what is happening, he probably sub-consciously knows what Markle is doing to him, and feels an internal resentment. He will be a lost soul for decades unless he somehow extricates himself from this manipulating unfeeling schizoid actress, who will of course dump him faster than a brick, when he wakes up to her tricks.""",Daily Squib,2020-09-02,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38512-meghan-is-imitating-diana-after-years-of-study.html
Another Tedious Megain Markle Lecture to the Unwashed Masses,"Every day is a special day in Meghan Markle land, where she, appointed by absolutely no one, has taken it upon herself to lecture the masses on how to do things the 'right' way. Living in a grotesquely vulgar Californian McMansion that creates a vast carbon footprint on the earth, and a private jet lifestyle spewing huge amounts of carbon gases into the atmosphere is of course of no concern to this vile goblin creature. ""Oh you must reduce your carbon footprint,"" the creature from the black lagoon bleats to others whilst revelling in a life of excess and insane extravagance that many could only dream about. If this ghastly parasitic harridan actually cared about the ecological well-being of the planet, would she and Harry not be living in some Canadian forest off-grid teepee or yurt? We are now getting daily lectures and being 'ordered' to vote for Biden, as opposed to Trump, that's all well and good, however last we heard, we live in a fucking democracy and it is up to the mind of the voter to make their own minds up. To be ordered by some jumped up self-appointed ambassador to the world on who to vote for, what to think, and how to express yourself online is enough to bring a jet of projectile vomit up, and vote for Trump! Meghan Markle, the self-appointed ruler of the globe is now the voice everyone hears daily, lecturing about some eco/feminist/anti-capitalist/Marxist issue that is frankly getting old very fucking quickly. Why don't you just live your hypocrisy filled champagne socialist deluxe carbon-spewing life in the Californian sun paid for by the British taxpayer and leave us all alone? To hear that same-old moaning condescending voice ordering people how to think and do things makes people hate Meghan even more intensely than they already do. One only has to read the comments section of any news item where the 'voice of the people' has shat, and you will see the utter hatred for this narcissistic piece of detritus. As for Harry, yes you keep telling us you have 'mental' problems. How about getting some private clinical help instead of constantly telling everyone about your mental illness. Try thinking for yourself as well sometimes and do not follow that old mangy ball wacker you were tricked into marrying without question or thought. Everyone knows you have mental problems, but damn it boy, have some fucking decorum. Does the sun shine out of Meghan Markle's bony ass? Does Harry have to wear a pair of sunglasses when he lifts her skirt? No! The world does not revolve around you, Meghan Markle, and the more we hear your tedious droning fake voice, and see your fake plastic smile, the more hatred you create in this world. Maybe that's what you want to do, create conflict and negative feeling, because if you just stayed in your fucking grotesque mansion and SHUT THE FUCK UP, there would be less hate in this world. People are sick of being lectured by you and your little boy — Harry.",Daily Squib,2020-08-21,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38263-another-tedious-megan-markle-lecture-to-the-unwashed-masses.html
Meghan Markle Pees in Extensive Gardens Instead of Using 16 Bathrooms,"Prince Harry, according to his advisers, is at his wits end about his wife Meghan Markle, who has a penchant for urinating in the lavish gardens of their new mansion in Santa Barbara. According to the new book, Harry first thought she was the girl for him when on African safari, Meghan pissed outside in the bush. ""We were having dinner brought to us by the black servants on our taxpayer paid African safari. To our astonishment, Meghan calmly got up mid meal, excused herself, pulled her trousers and knickers down in front of everyone and proceeded to piss on the ground next to the tent leaving a large trail of steaming hot urine. That's when I knew I was in love, and this girl was a keeper,"" Harry was quoted in the book 'Fine Whine and Freedom'. It seems because Harry was so enamoured by Meghan's pissantics, she cannot use any of the 16 bathrooms any more, instead trying to impress the former prince at every turn by peeing in the garden. The Mexican gardener employed by Meghan and Harry, however is not so impressed. ""It's acid, and very spicy pH value ruining the grass and plants. How am I supposed to do my fucking job? Crazy gringos going around chinga pis all over the place! They paying me plata so I gotta deal with it!"" The $18.6 million dollar mansion comes with a $6.5 million yearly running cost, not including a yearly security cost of $12.4 million. The carbon footprint for the mansion and its running per annum is vast and is the equivalent of a small town's carbon footprint, polluting the atmosphere and earth with more irreparable damage. Factor in the weekly private jet trips to exotic locations, and we can see why the earth is so close to destruction with global warming. But, at least Meghan is saving on flushing because she pisses in the garden, so that's her contribution to reducing the carbon footprint, in other words, as useful as a fart in a hurricane.",Daily Squib,2020-08-14,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38146-meghan-markle-pees-in-extensive-gardens-instead-of-using-16-bathrooms.html
Ironic That BLM ANTIFA Heroes Karl Marx and Engels Thought Blacks Closer to Animal Kingdom Than Whites,"The communist heroes of Black Lives Matter and ANTIFA – Karl Marx and Friedrich Engels – were avowed racists who not only resented 'lazy' Mexicans but thought black people were closer to animals in opposition to the highly evolved biological nature of white people. ""Manifesto of the Communist Party"" Isn't it ironic to see the communist flags flying at ANTIFA and BLM protests/riots and to hear the idiotic sputum spewing coming from one of the BLM founders, Cullors, that she is a trained Marxist is additionally hilarious to behold? Have these morons not read Das Kapital or any of the letters that Marx wrote to Engels where blatantly racist statements against blacks and Mexicans are casually bandied about? The proof of the pudding is in the eating, BLM and ANTIFA are replete with illiterate idiots who have not even bothered to read the literature of their supposed heroes that they tout at every opportunity. Writing to Engels, in reference to his socialist political competitor Ferdinand Lassalle, Karl Marx wrote: Engels equally expressed Marx's racial language and disdain when describing the qualities of 'n*ggers' holding qualities closer to the animal kingdom than highly evolved whites. In 1887, Paul Lafargue, who was Marx's son-in-law, was a candidate for a council seat in a Paris district that contained a zoo. Engels racially commented that Lafargue was tainted by ""one-eighth or one-twelfth n*gger blood."" In a letter to Lafargue's wife, Engels wrote: It seems communists are just as racist as their opposite in the political spectrum — the fascists. Both ideologies are extremities of the political frequency, and have condemned 100s of millions of people to death. Whoever is really pulling the strings of BLM and ANTIFA behind the scenes must be giggling their ass off every day. I mean you are getting these people to supposedly protest against racism and do it in the name of Karl Marx, who is probably laughing his ass off in hell as well. Useful idiots or not, the BLM mobs have been taken for fools in the most embarrassing way. What about Chinese Maoist communists, they love black people, right? Sure they do, that's why Africans are denied entry into restaurants or hotels, and treated worse than animals in Guangzhou province. So, why do ANTIFA and BLM hold the Chinese communist flag up high? It's quite obvious that they are manned by stupid people who do not know what they are doing, whilst all the while, the Chinese communists are laughing at them. Frankly, it's embarrassing that these supposedly 'anti-racism' groups have adopted heroes and political systems created and run by avowed racists. One can only conclude that BLM and ANTIFA are sham organisations and anyone who supports these groups does not know who is truly pulling the strings behind the scenes, using misguided ill-educated people as pawns in a way bigger game than they can ever comprehend. Somehow, despite the evidence, it is highly unlikely we are ever going to witness a Karl Marx statue being toppled by BLM or ANTIFA mobs any time soon.",Daily Squib,2020-08-10,World,Satire,https://www.dailysquib.co.uk/world/38067-ironic-that-blm-antifa-heroes-karl-marx-and-engels-thought-blacks-closer-to-animal-kingdom-than-whites.html
Why is Michelle Obama So Depressed?,"The trials and tribulations of a former first lady are probably far-reaching and complex, and it is this complexity we can see in Michelle Obama, a woman who once had it all but now is a mere footnote in history. Gone are the $80 million vacations paid for by the predominantly white taxpayer, the thrill of taking 'whitey' for every penny by using Air Force One to fly to Africa and back on a whim are now a distant memory. Michelle's famous Spanish holiday with about 60 hangers-on cost the American taxpayer in excess of $120 million, staying in the most lavish hotels and taking up whole wings for her massive entourage. Michelle has thus been relegated to making vomitus saccharine 'woke' propaganda programs for the Netflix streaming service, and listening to Barack go on and on about his amazing achievements whilst in office. There's only so much one can listen to someone talk about gay reforms and transgender issues. Michelle himself, is happily transgender, and has had enough of all the controversy surrounding something that for her is quite routine. She simply wants to move on from this divisive issue that has even brought pain onto socialist darlings like J.K. Rowling. ""We need to move on from these distinctions. I am a woman, even though the length and girth of my cock is three times that of Barack's. He always teases me about that in bed, but I always show him who is boss later on. I competed in the ladies shot put contest last year in Arkansas with the Clintons on vacation. Hillary could barely pick the ball up, and dropped it on her toe crushing it like a pretzel. I on the other hand threw the steel ball so far, it took 15 minutes walk to recover the thing. Let's say I won the prize that time, much to the chagrin of the other ladies. Sore losers much?"" What could possibly be causing this depression in Michelle, especially after she achieved so much during her tenure as first lady in the White House? Psychologist, Megan Malarkey, revealed her theory on the depressed state of Michelle Obama: ""Depression comes in many forms, and I believe Michelle is simply depressed because of the loss of power and using other people's money. Imagine being ferried everywhere in limousines, helicopters and Air Force One and then it all suddenly stops. The huge vacations where she brought all her friends, relatives and cleaned out luxury hotels of their silver, bath towels and bibles. Those days are all gone, and Michael misses it all. It's a sort of sentimental depression, much like remembering a really enjoyable vacation but eventually coming back to reality and your old boring life. I suggest that Michelle starts taking drugs to counteract the depression, cocaine and maybe a little meth would pick her spirits up just fine. She needs uppers, no opioids though, they're downers."" Whatever happens to Michelle in the future is up to her, and only her. Cheer up Michael, look forward to a positive future.",Daily Squib,2020-08-07,World,Satire,https://www.dailysquib.co.uk/world/38023-why-is-michelle-obama-so-depressed.html
BLM Campaign Failure: Are Black People More Hated Now Than Before Riots?,"Black Lives Matter and their extremist politically charged campaign may have backfired totally, as black people are now more hated and despised than before their nefarious BLM scorched earth campaign. The amount of fear that black people now generate as well as hatred is encompassed in a political campaign that sought to completely derail Western capitalism, law and order and install Marxist principles aligned with communist political ideology. ""Black people in the West are now more despised than any other minority group, and there has been an increased polarisation of black people, unfortunately, many of African descent are not aligned with BLM Marxism but are now tarred with the same brush,"" an observer of the group revealed on Friday. There has also been an increase of the phenomenon of 'White Flight' where those of European descent are fleeing American and British cities blighted by riots, anarchy and socialist politicians who virtue signal and kowtow to BLM agitators/Marxist revolutionaries. As mentioned before, the hierarchy of BLM are not only funded and advised by Chinese Communist operators within the United States, as a form of destabilisation, but their ultimate goal is to lay the seeds of Marxism and Maoism within the U.S. as a precursor to possible invasion by China in the future. Infiltration of Chinese operatives also extends to the U.K. with many prominent socialist politicians being paid off by the CCP, to influence British politics for the benefit of China's power grab within business. China knows that there is an element of racism in the West, and it has used these groups like BLM and ANTIFA as a tool for destabilisation. First they find the weakness of the West, then they exploit that weakness for their own good. The Chinese controllers and propaganda experts want the American people to hate their own heritage, to topple statues, and to form a Cultural Revolution with mass censorship and banning of American patriotic people. Americans are made to feel bad about what they are, and this is a successful outcome for the CCP. The consumerist brands, and businesses who are backing groups like BLM and ANTIFA, are not doing this out of ideological necessity, but they have huge market shares in China, and through greed, they fall into line with the communists. The Chinese market for these brands is so huge, that it would cause a serious dent in their market share if they went against their Chinese masters in any way. The first wave of attack was the China Virus, which not only killed off many Western civilians, but destabilised the Western economy to a point of near collapse. The second wave of attack, orchestrated by China, and communist financiers, was the BLM riots and looting, as well as occupation of zones within U.S. cities. The Third Wave of attack will possibly be a second wave of virus from China, which will completely decimate the U.S. workforce and cripple the economy, creating a Great Depression and further internal social unrest. The major plan by the CCP and Chinese military is to eventually land their forces via air and sea on American and European soil, to eviscerate the land of its population, then to re-inhabit the land with Chinese nationals. China's land is polluted, and the population is so large, they are effectively running out of space. To survive, China has to expand their land base, and the West is the ideal spot chosen by the Chinese hierarchy within the Communist Party. The Big Tech monopoly companies have already aligned their positions, and their censorship policies with the Chinese Communist Party, as have groups like BLM, and ANTIFA, who are preparing the ground for a future invasion. These useful-idiots will be summarily erased once the Chinese come in, and they have outdone their usefulness. It is the policy of Communist insurgents to kill off those that help them achieve power, because they know full well that those elements could become a threat in the future. This is why, groups like BLM and ANTIFA, and their supporters will be murdered in cold blood once they have completed their jobs. The same applies to the Western Big Tech companies, which will be dissolved and their employees unceremoniously erased. Either Western leaders wake up, and completely dissolve groups like BLM and ANTIFA, designating them as internal terrorist groups, and rein in the power of Big Tech conglomerates, then the final days of Western hegemony will be over, as China sweeps in. The first assaults could be simultaneously taking parts of India, then Taiwan, sweeping through to Australia and New Zealand. Hong Kong has already fallen. Once the Chinese army take over these areas, they will speed on to Europe and America, landing their forces much like in the 1984 film Red Dawn. Citizens who are captured will be put into Chinese camps for re-education in Maoism and communism. Much like what the Chinese are doing to the Uighur people in China, many will be forced to learn Chinese, and brainwashed, as well as the women forced to be sterilized. Those who do not comply, will simply be neutralised, and the incinerators will work day and night until communist order is achieved. At the end of all of this, the poor black people will realise how much they have been played, manipulated, and for what? Nothing. Once their usefulness has come and gone, this hated element of humanity will join those in the Chinese incinerators.",Daily Squib,2020-07-03,World,Satire,https://www.dailysquib.co.uk/world/37706-blm-campaign-failure-are-black-people-more-hated-now-than-before-riots.html
Mount Rushmore Presidents Could Be Replaced by BLM and #MeToo Founders,"Marxist groups for the Soviet Cultural Revolution of America have called for the great American presidents on Mount Rushmore to be replaced with the faces of Tarana Burke (founder of #MeToo) and Patrisse Cullors, Alicia Garza, Opal Tometi (founders of Black Lives Matter). ""We are petitioning the Lakota tribe elders, who really own the land on which Mount Rushmore resides to clear the racist presidents from the sculpture. Mount Rushmore will then be re-named Mount Black Lives Matter Me Too,"" a prominent BLM activist revealed in the LA Times, today. Mount Rushmore National Memorial is centred on a sculpture carved into the granite face of Mount Rushmore in the Black Hills in Keystone, South Dakota, United States. Sculptor Gutzon Borglum created the sculpture's design and oversaw the project's execution from 1927 to 1941 with the help of his son Lincoln Borglum. The sculpture features the 60-foot (18 m) heads of Presidents George Washington (1732–1799), Thomas Jefferson (1743–1826), Theodore Roosevelt (1858–1919), and Abraham Lincoln (1809–1865), as recommended by Borglum. The four presidents were chosen to represent the nation's birth, growth, development, and preservation. If the extremist movements of Black Lives Matter and #MeToo have their way, one of the greatest monuments to America's magnificence as a nation will be desecrated. ""We would first dynamite the faces off the four racist presidents, then have our sculptors refashion the stone to sculpt the faces of Tarana Burke, Patrisse Cullors, Alicia Garza, and Opal Tometi. We may even add in a few statues of Xi Jingping, Karl Marx, Stalin, and Chairman Mao,"" a prominent BLM spokesperson revealed. So far, there has been little or no resistance from the current U.S. administration to the proposals from BLM, and domestic terrorist group ANTIFA, to desecrate the Mount Rushmore monument. With little or no resistance, plans are afoot to start the Talibanizing of the existing sculpture in mid-August.",Daily Squib,2020-06-25,World,Satire,https://www.dailysquib.co.uk/world/37612-mount-rushmore-presidents-could-be-replaced-by-blm-and-metoo-founders.html
